author,content,description,photo_url,pub_date,source,title,url
Aylin Woodward,"Say we stopped emitting greenhouse gases overnight; by the year 2100, the world's oceans would still likely rise another foot and a half.
More realistically, we'll likely see seas get 2 or 3 feet higher.
The projected flooding from that sea-level rise threa… [+6361 chars]","The number of people threatened by sea-level rise and high-tide flooding around the world could be triple previous estimates, according to a new study. The research found that 110 million people currently live below the high-tide line, and 250 million live on…",https://image.businessinsider.com/5db74512dee019393f42c929?width=1200&format=jpeg,2019-10-29,Business Insider,"Far more people are threatened by rising seas than scientists realized, a study shows: 'The magnitude of the numbers speaks for itself'",https://www.businessinsider.com/sea-levl-rise-flooding-risk-higher-estimates-2019-10
John D. Macomber,"As fires, floods, and droughts increasingly threaten homes, businesses, and other institutions, climate risk has become financial risk. A National Bureau of Economic Research paper recently concluded that mortgages written on homes in exposed locations are be… [+7571 chars]","Will we reinforce, rebuild, rebound, restrict, or retreat?",https://hbr.org/resources/images/article_assets/2019/10/Oct19_16_531201227.jpg,2019-10-16,Hbr.org,Climate Change Is Going to Transform Where and How We Build,https://hbr.org/2019/10/climate-change-is-going-to-transform-where-and-how-we-build
Daniel Cooper,"""We test and mix a number of different [energy-generation] technologies, but the secret is in the mix,"" explained project manager Louis Noël Vivies. The vessel is covered in 168 square meters of solar panels, both laminated onto the shell and in rigid racks o… [+6271 chars]","Energy Observer is a vessel powered only by energy that it generates itself, be it the onboard solar panels, wind turbines or a hydrogen fuel cell. It's a floating laboratory, PR stunt and clean-energy evangelist all at once, showing how the future of transpo…",https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fcrop%3D1800%252C1200%252C0%252C0%26quality%3D85%26format%3Djpg%26resize%3D1600%252C1067%26image_uri%3Dhttps%253A%252F%252Fs.yimg.com%252Fos%252Fcreatr-uploaded-images%252F2019-10%252F37b4d110-e9da-11e9-b36d-95aaafd9521f%26client%3Da1acac3e1b3290917d92%26signature%3D4f1cba7dbe754e8aebdffa0abb9d372f4865efa1&client=amp-blogside-v2&signature=769ef7dcaff066b69bc1441c566a72de73768dc3,2019-10-08,Engadget,The Energy Observer is a boat that makes its fuel out of seawater,https://www.engadget.com/2019/10/08/energy-observer-solar-hydrogen-power-boat/
Samuel Contreras,"Are the routers ready?
If it's time for you to buy a new router or you need to get your first router, it's worth it to be ready for new Wi-Fi devices. Wi-Fi 6 can handle more devices at once and will be able to keep speed and latency more consistent even und… [+2104 chars]","Best answer: Yes, if you have an older router you should consider getting one, especially since they've started to come down in price. If you already have a fast 802.11AC router it won't be worth it, however. Entry level Wi-Fi 6 networking: Netgear Nighthawk …",https://www.androidcentral.com/sites/androidcentral.com/files/styles/large/public/article_images/2019/09/orbi-wifi-6-ax6000-lifestyle.jpg?itok=vIjMd0w0,2019-10-01,Androidcentral.com,Should you buy a Wi-Fi 6 router in 2019?,https://www.androidcentral.com/should-you-buy-wi-fi-6-router
Joshua Calixto,"In the days since Chung blitzchung Ng Wai received a one-year suspension from the Hearthstone esports scene following his support for the ongoing protests in Hong Kong in the middle of a stream, the community has become a hotbed for politically charged discus… [+8396 chars]","In the days since Chung “blitzchung” Ng Wai received a one-year suspension from the Hearthstone esports scene following his support for the ongoing protests in Hong Kong in the middle of a stream, the community has become a hotbed for politically charged disc…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/xumvbtotmxr3v8gb3weq.jpg",2019-10-11,Kotaku.com,Hearthstone Streamers Respond In Aftermath Of Controversial Blitzchung Ruling,https://kotaku.com/hearthstone-streamers-respond-in-aftermath-of-controver-1838973106
By Steve Holland,"By Steve Holland
WASHINGTON (Reuters) - Some allies of U.S. President Donald Trump say they are eager to defend him against impeachment allegations but have been confounded by the White House's inability to settle on a clear strategy for confronting the char… [+4214 chars]",Some allies of U.S. President Donald Trump say they are eager to defend him against impeachment allegations but have been confounded by the White House's inability to settle on a clear strategy for confronting the charges. With Trump leading his own defense i…,https://s.yimg.com/ny/api/res/1.2/dV1IbHKwFTWsqgFIKNLj8A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTg5ODtoPTYwMA--/https://s.yimg.com/uu/api/res/1.2/OLgx4j0iRcgqOSn0rLvBew--~B/aD0zMDA7dz00NDk7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters.com/f54866869ca97353e1fd4d81f51464bb,2019-10-01,Yahoo.com,Some Trump allies eager to defend him but frustrated by White House inaction,https://news.yahoo.com/trump-allies-eager-defend-him-210357033.html
Rob Beschizza,"Earth, Mars and now Titan form an exclusive club among the solar system’s celestial bodies: dust storms. Titan is an intriguing world in a way quite similar to Earth. In fact, it is the only moon of the Solar System with a substantial atmosphere and the only … [+1556 chars]","Described by their finder as "" Yoopalite "" rocks, a cache of fluorescent sodalite-laced stones was found on a Michigan beach. The apparently bland, well-weathered pebbles light up under 365nm; agate-hunter Erik Rintamaki discovered them in 2017 while experime…",https://i1.wp.com/media.boingboing.net/wp-content/uploads/2019/09/yooperlite-rock-4.jpg?fit=1200%2C900&ssl=1,2019-09-30,Boingboing.net,Behold the glowing Yooperlite rocks of Lake Superior,https://boingboing.net/2019/09/30/behold-the-glowing-yooperlite.html
Kristine Klein,,"<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd""> Two elliptical skylights puncture the carved, white plaster ceiling over the living areas in this New York City brownstone, which has been overhauled by…",https://static.dezeen.com/uploads/2019/10/dezeen-awards-2019-oculi-house-sq_b.jpg,2019-10-15,Dezeen.com,Two curved skylights flood sunlight into Oculi House by O' Neill Rose Architects,http://www.dezeen.com/2019/10/15/skylights-oculi-house-o-neill-rose-architects/
By Ruma Paul,"(Adds details)
By Ruma Paul
DHAKA, Oct 20 (Reuters) - Bangladesh will start relocating Rohingya Muslims to a flood-prone island off its coast next month as several thousand refugees have agreed to move, a government official said on Sunday.
Dhaka wants to … [+2005 chars]","Bangladesh will start relocating Rohingya Muslims to a flood-prone island off its coast next month as several thousand refugees have agreed to move, a government official said on Sunday. Dhaka wants to move 100,000 refugees to Bhasan Char – a Bay of Bengal is…",https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,2019-10-20,Yahoo.com,UPDATE 1-Bangladesh to move Rohingya to flood-prone island next month,https://news.yahoo.com/1-bangladesh-move-rohingya-flood-130833956.html
EditorDavid,"An anonymous reader quotes Gizmodo:
Over the next decade, U.S. banks, which are investing $150 billion in technology annually, will use automation to eliminate 200,000 jobs, thus facilitating ""the greatest transfer from labor to capital"" in the industry's hi… [+2405 chars]","An anonymous reader quotes Gizmodo: Over the next decade, U.S. banks, which are investing $150 billion in technology annually, will use automation to eliminate 200,000 jobs, thus facilitating ""the greatest transfer from labor to capital"" in the industry's his…",https://a.fsdn.com/sd/topics/ai_64.png,2019-10-07,Slashdot.org,"Wells Fargo Prediction: American Banks Will Automate Away 200,000 Jobs By 2030",https://hardware.slashdot.org/story/19/10/07/0244242/wells-fargo-prediction-american-banks-will-automate-away-200000-jobs-by-2030
Special Correspondent,"Union Minister of State for Railways Suresh Angadi welcomed the Union governments decision to release 1,200 crore to flood-hit Karnataka, but feigned ignorance about the amount sought by Karnataka. 
I welcome the decision and thank Prime Minister Modi and Ho… [+738 chars]","Union Minister of State for Railways Suresh Angadi welcomed the Union government’s decision to release ₹1,200 crore to flood-hit Karnataka, but feigned ignorance about the amount sought by Karnataka.",https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2019-10-06,The Hindu,Angadi welcomes flood relief,https://www.thehindu.com/news/national/karnataka/angadi-welcomes-flood-relief/article29612684.ece
Brian Merchant,"Over the next decade, U.S. banks, which are investing $150 billion in technology annually, will use automation to eliminate 200,000 jobs, thus facilitating the greatest transfer from labor to capital in the industrys history. The call is coming from inside th… [+5126 chars]","Over the next decade, U.S. banks, which are investing $150 billion in technology annually, will use automation to eliminate 200,000 jobs, thus facilitating “the greatest transfer from labor to capital” in the industry’s history. The call is coming from inside…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/sasxgjpsr3faa6bmxh0v.jpg",2019-10-03,Gizmodo.com,"'Goliath Is Winning': The Biggest U.S. Banks Are Set to Automate Away 200,000 Jobs",https://gizmodo.com/goliath-is-winning-the-biggest-u-s-banks-are-set-to-a-1838740347
Dell Cameron,"After a month of blistering criticism over Facebooks decision to help more politicians lie in online advertisements, the company has conveniently announced an update on its efforts to shield American voters from the misinformation chronically afflicting its p… [+3897 chars]","After a month of blistering criticism over Facebook’s decision to help more politicians lie in online advertisements, the company has conveniently announced an update on its efforts to shield American voters from the misinformation chronically afflicting its …","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/jxb9eqvo98k9e2yofjmn.jpg",2019-10-21,Gizmodo.com,Company That Profits Off Political Misinformation Says It's Going to Do More to Stop It,https://gizmodo.com/company-that-profits-off-political-misinformation-says-1839236544
"Brian Kahn on Earther, shared by Andrew Couts to Gizmodo","The U.S. is slowly being gripped by a flooding crisis as seas rise and waterways overflow with ever more alarming frequency. An idea at the forefront for how to help Americans cope is so-called managed retreat, a process of moving away from affected areas and… [+5008 chars]","The U.S. is slowly being gripped by a flooding crisis as seas rise and waterways overflow with ever more alarming frequency. An idea at the forefront for how to help Americans cope is so-called managed retreat, a process of moving away from affected areas and…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/wmxufhrnajcdpr8z0ypb.jpg",2019-10-09,Gizmodo.com,Americans Are Already Moving Away From the Rising Water's Edge,https://earther.gizmodo.com/americans-are-already-moving-away-from-the-rising-water-1838914613
Daniel Strauss,<ul><li>Netflix's third-quarter earnings report is going to be critical for the company to prove to investors it can weather the onslaught of streaming competitors set to flood the space in the coming months. </li><li>The streaming giant has lost more than 20… [+2412 chars],Netflix's third-quarter earnings report is going to be critical for the company to prove to investors it can weather the onslaught of streaming competitors set to flood the space in the coming months. The streaming giant has lost more than 20% of its market v…,https://image.businessinsider.com/5d11064fe3ecba76360210d7?width=1200&format=jpeg,2019-10-16,Business Insider,Wall Street is souring on Netflix ahead of earnings. Here's why 6 firms have cut their price targets in recent weeks. (NFLX),https://www.businessinsider.com/netflix-q3-earnings-preview-wall-street-firms-sour-before-report-2019-10
