title,author,source,description,content,pub_date,url,urlToImage
"Rutgers Made The Right Move In Firing Chris Ash, Now It Should Hire Greg Schiano Again","J.P. Pelzman, Contributor, J.P. Pelzman, Contributor https://www.forbes.com/sites/jppelzman/",Forbes.com,Rutgers athletic director Pat Hobbs made the right move Sunday by firing Chris Ash. The best choice for a replacement is obvious--Greg Schiano.,"NEW BRUNSWICK, NJ - NOVEMBER 19: Head coach Butch Jones of the Cincinnati Bearcats (L) shakes hands ... [+] with head coach Greg Schiano of the Rutgers Scarlet Knights after a game at Rutgers Stadium on November 19, 2011 in New Brunswick, New Jersey. (Photo b… [+11289 chars]",2019-09-29,https://www.forbes.com/sites/jppelzman/2019/09/29/rutgers-made-the-right-move-in-firing-chris-ash-now-it-should-hire-greg-schiano-again/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F133476925%2F960x0.jpg
"South Florida residents, business owners wary of seasonal King Tide - WPLG Local 10",Madeleine Wright,Local10.com,Residents across South Florida are preparing for seasonal King Tides to being coming ashore.,"MIAMI BEACH, Fla. - Residents across South Florida are preparing for seasonal King Tides to being coming ashore. 
Flooding and traffic problems are often the issue when King Tides peak, which happened again Monday.
Business owners have been working diligent… [+1222 chars]",2019-09-30,https://www.local10.com/news/florida/miami-beach/south-florida-residents-business-owners-wary-of-seasonal-king-tide,https://media.local10.com/photo/2019/09/30/Peaking_King_Tides_causing_issues_for_some_South_Florida_residents_and_business_owners_1569867373667_22344883_ver1.0_1280_720.jpg
When the levee breaks,"Kenneth Vail, Ph.D.",Psychologytoday.com,What might posttraumatic stress symptoms tell us about how trauma impacts the way that people engage with life… and death?,"The Anxiety and Depression Association of America maintains a database of Personal Stories of Triumph. Its a curated collection of stories about how people have suffered anxiety, depression, OCD, and/or trauma-related disorders yet coped and triumphed. If you… [+6074 chars]",2019-09-30,https://www.psychologytoday.com/ca/blog/tree-life/201909/when-the-levee-breaks,https://cdn.psychologytoday.com/sites/default/files/styles/image-article_inline_full/public/field_blog_entry_teaser_image/2018-06/thedigitalartist_-_pixabay_-_ptsd.jpg?itok=xagRBZ7S
When the Levee Breaks,"Kenneth Vail, Ph.D.",Psychologytoday.com,What might post-traumatic stress symptoms tell us about how trauma impacts the way that people engage with life—and death?,"The Anxiety and Depression Association of America maintains a database of Personal Stories of Triumph. Its a curated collection of stories about how people have suffered anxiety, depression, OCD, and/or trauma-related disordersyet coped and triumphed. If your… [+6094 chars]",2019-09-30,https://www.psychologytoday.com/us/blog/tree-life/201909/when-the-levee-breaks,https://cdn.psychologytoday.com/sites/default/files/styles/image-article_inline_full/public/field_blog_entry_teaser_image/2018-06/thedigitalartist_-_pixabay_-_ptsd.jpg?itok=xagRBZ7S
Stock Market News: Apple Gets a Boost; UnitedHealth Has a Sick Day,newsfeedback@fool.com (Dan Caplinger),Fool.com,The stock market started out Monday morning with modest moves higher.,"Monday morning didn't see huge moves on Wall Street, as market participants seemed like they'd be happy to get through the last day of the third quarter on a calm note. Part of what hurt stocks on Friday was news of a proposal that could have limited trading … [+3519 chars]",2019-09-30,https://www.fool.com/investing/2019/09/30/stock-market-news-apple-gets-a-boost-unitedhealth.aspx,https://g.foolcdn.com/editorial/images/541010/aapl-ala-moana-store.jpg
Increased Flash Flood Risk Across the Central U.S. Through Tuesday,,Weather.gov,,,2019-09-30,https://www.weather.gov/nws/20190930gs01,
Bihar and Uttar Pradesh: More than 100 dead in fresh India flood chaos - BBC News,https://www.facebook.com/bbcnews,Bbc.com,"Bihar and Uttar Pradesh: More than 100 dead in fresh India flood chaos BBC News Heavy Rain In Patna Floods Hospitals, Schools Shut; Rescue Teams On Job NDTV India floods: Death toll in Uttar Pradesh, Bihar passes 100 Aljazeera.com Monsoon season flooding in I…","Media captionBihar and Uttar Pradesh: Floods bring chaos
More than 100 people have died due to flooding caused by heavy rains in the Indian states of Uttar Pradesh and Bihar, officials have said.
Dramatic images of the impact of flood water on urban life ha… [+2609 chars]",2019-09-30,https://www.bbc.com/news/world-asia-india-49875027,https://ichef.bbci.co.uk/images/ic/1024x576/p07pp5l1.jpg
Ex-German Chancellor Schroeder Snubbed as Politicians Gather for Jacques Chirac's Funeral - Report,Svetlana Ekimenko. Sputnik International,Sputniknews.com,"Thousands of people on Sunday queued in the French capital to bid a final farewell to Jacques Chirac, ahead of a national day of mourning on Monday, as the death of France's former president prompted a flood of tributes from all around the world.","Thousands of people on Sunday queued in the French capital to bid a final farewell to Jacques Chirac, ahead of a national day of mourning on Monday, as the death of France's former president prompted a flood of tributes from all around the world.Former German… [+1573 chars]",2019-09-30,https://sputniknews.com/world/201909301076926736-ex-german-chancellor-schroeder-snubbed-as-politicians-gather-for-jacques-chiracs-funeral---report/,https://cdn3.img.sputniknews.com/images//107692/65/1076926579.jpg
Trump Signs Stopgap Funding for Government That Includes Flood Program,,Insurancejournal.com,President Donald Trump has signed a continuing resolution that will avoid a federal government shutdown by funding the government at current levels until Nov. 21. The Republican-led Senate voted 82-15 in favor the temporary funding resolution last Thursday af…,"President Donald Trump has signed a continuing resolution that will avoid a federal government shutdown by funding the government at current levels until Nov. 21.
The Republican-led Senate voted 82-15 in favor the temporary funding resolution last Thursday a… [+430 chars]",2019-09-30,https://www.insurancejournal.com/news/national/2019/09/29/541488.htm,https://www.insurancejournal.com/app/uploads/2014/08/congress-580x385.jpg
Even the tech expert from 'Mr. Robot' can’t figure out this iPhone hack,Violet Blue,Engadget,"If your dad were the technical advisor for the realistic hacks on Mr. Robot and he lovingly micromanaged your gadgets, you'd probably feel pretty badass about the security of your personal devices. So when one of Marc Rogers' kids had their iPhone pi...","""Since this was my kid we are talking about, the phone was up to date and had a strong password and FaceID enabled, and activation lock was turned on,"" Rogers told Engadget via email. The teen noticed the phone missing within 10 minutes of its theft and immed… [+7166 chars]",2019-09-30,https://www.engadget.com/2019/09/30/mr-robot-s-tech-expert-can-t-figure-out-this-iphone-hack/,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fresize%3D2000%252C2000%252Cshrink%26image_uri%3Dhttps%253A%252F%252Fs.yimg.com%252Fos%252Fcreatr-uploaded-images%252F2019-09%252F5f143910-e315-11e9-9ff3-71d78d50e1be%26client%3Da1acac3e1b3290917d92%26signature%3Df6c89cb5d95ea25ee9ad4231e10e272a00880688&client=amp-blogside-v2&signature=48f636c94534293383baf20d8ab81a764e2b7338
"Bihar battles floods yet again, as rivers swell up due to heavy rain - Livemint",Srishti Choudhary,Livemint.com,"Bihar battles floods yet again, as rivers swell up due to heavy rain Livemint Boats Out On Patna Roads After Heavy Rain, Homes, Hospitals Flooded NDTV News Live updates: Rain fury claims 22 lives in Bihar; Patna worst hit Times of India Bihar issues red alert…","NEW DELHI :
Bihar is battling floods yet again this monsoon season, as water level in the Ganga and other rivers surged after heavy rainfall continued to lash the region.
The India Meteorological Department (IMD) has issued a red warning for heavy rain in t… [+2837 chars]",2019-09-29,https://www.livemint.com/news/india/bihar-battles-floods-yet-again-as-rivers-swell-up-due-to-heavy-rain-11569756974543.html,https://images.livemint.com/img/2019/09/29/600x338/PTI9_29_2019_000115A_1569757159073_1569757186759.jpg
"40 killed in rain-related incidents in Bihar, Patna still waterlogged",Santosh Singh,Indianexpress.com,Chief Minister Nitish Kumar on Monday conducted an aerial survey of Patna and other affected areas and conducted a review meting later.,"Residents being evacuated from low-lying areas of Patna on Monday. (Express photo by Nagendra Kumar Singh)
As Patna and 12 other districts of Bihar continued to face a flood-like situation following heavy rainfall over the past couple of days, the state disa… [+2712 chars]",2019-09-30,https://indianexpress.com/article/india/40-killed-in-rain-related-incidents-in-bihar-patna-still-waterlogged-6042946/,https://images.indianexpress.com/2019/10/bihar-flood.jpg?w=759
Yogi Adityanath says no leave for Uttar Pradesh government official in view of incessant rain,Press Trust of India,Firstpost.com,"Yogi Adityanath on Sunday directed that in view of incessant rain, which has claimed 93 lives since Thursday, no government official will be granted leave. The post Yogi Adityanath says no leave for Uttar Pradesh government official in view of incessant rain …","Lucknow: Uttar Pradesh chief minister Yogi Adityanath on Sunday directed that in view of incessant rain, which has claimed 93 lives since Thursday, no government official will be granted leave.
According to a government report, 14 people lost their lives on … [+747 chars]",2019-09-29,https://www.firstpost.com/india/yogi-adityanath-says-no-leave-for-uttar-pradesh-government-official-in-view-of-incessant-rain-7423441.html,https://images.firstpost.com/wp-content/uploads/2019/07/Uttar-Pradesh-Chief-Minister-Adityanath.-ANI-2.jpg
"Bihar floods: Toll rises to 29 as state govt requests IAF for two helicopters to airdrop food packets, medicines in affected areas",Asian News International,Firstpost.com,"The death toll due to incessant rainfall and flood in different areas of the state has risen to 29, officials said on Monday The post Bihar floods: Toll rises to 29 as state govt requests IAF for two helicopters to airdrop food packets, medicines in affected …","Patna: The death toll due to incessant rainfall and flood in different areas of the state has risen to 29, officials said on Monday. According to the Bihar State Disaster Management Authority, till now, 29 people have died in the state due to rainfall.
The s… [+1209 chars]",2019-09-30,https://www.firstpost.com/india/bihar-floods-toll-rises-to-29-as-state-govt-requests-iaf-for-two-helicopters-to-airdrop-food-packets-medicines-in-affected-areas-7424611.html,https://images.firstpost.com/wp-content/uploads/2019/09/Patna-floods-PTI-social.jpg
"PEN America says the country's largest book ban is in state and federal prisons where book restrictions are ""often opaque, subject to little meaningful review"" (Alison Flood/The Guardian)",,Mediagazer.com,"Alison Flood / The Guardian : PEN America says the country's largest book ban is in state and federal prisons where book restrictions are “often opaque, subject to little meaningful review” — George Orwell, John Updike and Barack Obama are among the names PEN…","Mediagazer presents the day's must-read media news on a single page.
The media business is in tumult: from the production side to
the distribution side, new technologies are upending the industry.
Keeping up with these changes is time-consuming, as essenti… [+356 chars]",2019-09-29,https://www.mediagazer.com/190929/p6,https://i.guim.co.uk/img/media/d3943c586aee16e55032dd3f8752347ebee77180/0_31_5387_3232/master/5387.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=fa668510b03dbb96efc1dc333ee067e6
"Citing climate risk, investors bet against mortgage market",Reuters,Firstpost.com,"By Kate Duguid NEW YORK (Reuters) - David Burt helped two of the protagonists of Michael Lewis' book The Big Short bet against the U.S. mortgage market in the run-up to the 2008 financial crisis. Now he's betting against the market again, but this time, the r…","By Kate Duguid
NEW YORK (Reuters) - David Burt helped two of the protagonists of Michael Lewis' book The Big Short bet against the U.S. mortgage market in the run-up to the 2008 financial crisis. Now he's betting against the market again, but this time, the … [+5530 chars]",2019-09-29,https://www.firstpost.com/business/citing-climate-risk-investors-bet-against-mortgage-market-7423501.html,https://images.firstpost.com/wp-content/uploads/reuters/09-2019/30/2019-09-29T175756Z_1_LYNXMPEF8S0Q3_RTROPTP_2_CLIMATECHANGE-MORTGAGES.jpg
‘Just absurd’: Flood of ridicule as Trump readies executive order to stop ‘socialist destruction’ of government-run Medicare,"Jake Johnson, Common Dreams",Rawstory.com,"“Not only did Trump’s own budget make deep cuts to Medicare, but can someone explain to me how a socialist program can be saved from socialism?” Progressives responded with a mixture of alarm and ridicule to news that President Donald Trump is planning later …","“Not only did Trump’s own budget make deep cuts to Medicare, but can someone explain to me how a socialist program can be saved from socialism?”
Progressives responded with a mixture of alarm and ridicule to news that President Donald Trump is planning later… [+2632 chars]",2019-09-30,https://www.rawstory.com/2019/09/just-absurd-flood-of-ridicule-as-trump-readies-executive-order-to-stop-socialist-destruction-of-government-run-medicare/,https://www.rawstory.com/wp-content/uploads/2019/08/Donald-Trump-1.jpg
NEMA warns Imo communities over imminent flood,Victor Ogunyinka,Vanguardngr.com,"The National Emergency Management Agency, NEMA, yesterday, warned about four communities in Imo State to immediately relocate to avoid being taken over by flood. The Head of Imo/Abia operations of NEMA, Mr Evan Ugoh, disclosed this to newsmen in Owerri. He li…","The National Emergency Management Agency, NEMA, yesterday, warned about four communities in Imo State to immediately relocate to avoid being taken over by flood.
The Head of Imo/Abia operations of NEMA, Mr Evan Ugoh, disclosed this to newsmen in Owerri.
He … [+982 chars]",2019-09-30,https://www.vanguardngr.com/2019/09/nema-warns-imo-communities-over-imminent-flood/,https://i1.wp.com/cdn.vanguardngr.com/wp-content/uploads/2019/09/nema-1.jpg?fit=1500%2C800&ssl=1
France bids farewell to ex-president Jacques Chirac; many world leaders attend memorial service in Paris,Agence France-Presse,Firstpost.com,Chirac's death on Thursday aged 86 prompted a flood of tributes to a man whose high-profile political career spanned three decades The post France bids farewell to ex-president Jacques Chirac; many world leaders attend memorial service in Paris appeared first…,"Paris: Thousands of people on Sunday queued in Paris to bid a final farewell to France's former president Jacques Chirac, fondly remembered as a charismatic giant of domestic and international politics despite a mixed legacy.
A massive queue snaked round the… [+4449 chars]",2019-09-30,https://www.firstpost.com/world/france-bids-farewell-to-ex-president-jacques-chirac-many-world-leaders-attend-memorial-service-in-paris-7427091.html,https://images.firstpost.com/wp-content/uploads/2019/09/Chirac_1280_AP_2.jpg
Over 200 People Dead After Floods Ravage Indian States - Video,,Sputniknews.com,"New Delhi (Sputnik): As parts of several Indian states are badly affected by prolonged rains, the toll has swelled to over 120 since Friday in the states of Uttar Pradesh and Bihar alone.","New Delhi (Sputnik): As parts of several Indian states are badly affected by prolonged rains, the toll has swelled to over 120 since Friday in the states of Uttar Pradesh and Bihar alone.
Torrential rains have claimed lives and left communities reeling in In… [+2645 chars]",2019-09-30,https://sputniknews.com/asia/201909301076921954-over-200-people-dead-after-floods-ravage-indian-states---video/,https://cdn1.img.sputniknews.com/images//107692/45/1076924557.jpg
India’s Flood-hit Bihar State Facing Medical Emergency - Disaster Response Force Chief,,Sputniknews.com,"New Delhi (Sputnik): The flood situation across most of India continues to be critical, but particularly so in the eastern state of Bihar, which is facing a possible medical emergency, the country’s National Disaster Response Force (NDRF) chief said on Monday.","New Delhi (Sputnik): The flood situation across most of India continues to be critical, but particularly so in the eastern state of Bihar, which is facing a possible medical emergency, the countrys National Disaster Response Force (NDRF) chief said on Monday.… [+5226 chars]",2019-09-30,https://sputniknews.com/interviews/201909301076927444-indias-flood-hit-bihar-state-facing-medical-emergency---disaster-response-force-chief/,https://cdn3.img.sputniknews.com/images//107658/20/1076582009.jpg
Local businesses rush to stabilize after Imelda - Beaumont Enterprise,Jacob Dick,Beaumontenterprise.com,"Tropical Depression Imelda's floodwaters cut a swath through Beaumont businesses, damaging some of the city's longtime staples for the first time.","Debris sits along Eleventh Street outside of Sunrise Rcords, which had 7"" of flooding from Imelda, destroying many records and other merchandise inside.
Photo taken Tuesday, September 24, 2019
Kim Brent/The Enterprise less
Debris sits along Eleventh Street… [+5591 chars]",2019-09-29,https://www.beaumontenterprise.com/news/article/Local-businesses-rush-to-stabilize-after-Imelda-14474030.php,https://s.hdnux.com/photos/01/05/74/45/18336116/3/rawImage.jpg
"Sonia Gandhi Expresses Concern on Flood Situation in Various States, Urges Centre to Provide Assistance - News18",PTI,News18.com,"Sonia Gandhi Expresses Concern on Flood Situation in Various States, Urges Centre to Provide Assistance News18 Boats Out On Patna Roads After Heavy Rain, Homes, Hospitals Flooded NDTV News Bihar on red alert after heavy rains Times of India The big news: NDRF…","New Delhi: Congress president Sonia Gandhi expressed grave concern on Sunday over the flood situation arising out of incessant rains in Bihar, especially in Patna, Uttar Pradesh and some other states and urged the Centre to provide assistance to the affected … [+1353 chars]",2019-09-29,https://www.news18.com/news/india/sonia-gandhi-expresses-concern-on-flood-situation-in-various-states-urges-centre-to-provide-assistance-2327237.html,https://images.news18.com/ibnlive/uploads/2019/08/sonia.jpg
Harrisonville businesses clean up following heavy flooding - KSHB,https://www.kshb.com/jordan-betts,Kshb.com,"Residents of Harrisonville, Missouri, were working to clean up Sunday after weekend storms caused severe flooding in several parts of town.","HARRISONVILLE, Mo. Residents of Harrisonville, Missouri, were working to clean up Sunday after weekend storms caused severe flooding in several parts of town. 
""No bargains, no nothing today. I don't know when we will reopen,"" Loni Cook, who owns the Harriso… [+1912 chars]",2019-09-29,https://www.kshb.com/news/local-news/harrisonville-businesses-clean-up-following-heavy-flooding,https://ewscripps.brightspotcdn.com/dims4/default/3a784eb/2147483647/strip/true/crop/4032x2117+0+294/resize/1200x630!/quality/90/?url=https%3A%2F%2Fewscripps.brightspotcdn.com%2F1d%2F3b%2F9b772ddd413b8bd303cebb3497c9%2Fimg-1671.jpg
Flood: Anambra communities send distress calls to NEMA,David O Royal,Vanguardngr.com,"By Vincent Ujumadu Awka- COMMUNITIES affected by flood in Anambra East and Anambra West local government areas of Anambra State have sent distress calls to the National Emergency Management Agency, NEMA, and the State Emergency Management Agency, SEMA, to res…","By Vincent Ujumadu
Awka- COMMUNITIES affected by flood in Anambra East and Anambra West local government areas of Anambra State have sent distress calls to the National Emergency Management Agency, NEMA, and the State Emergency Management Agency, SEMA, to re… [+1941 chars]",2019-09-30,https://www.vanguardngr.com/2019/09/flood-anambra-communities-send-distress-calls-to-nema/,https://i1.wp.com/cdn.vanguardngr.com/wp-content/uploads/2018/09/Flood-in-Kano-e1537193696781.jpg?fit=412%2C275&ssl=1
UK braced for three days of heavy rain as flood warnings issued,Sky,Sky.com,More than 30 flood warnings - meaning flooding is expected and immediate action is required - are in place across the country.,,2019-09-29,https://news.sky.com/story/uk-weather-parts-of-britain-braced-for-three-days-of-heavy-rain-as-flood-warnings-issued-11822544,https://e3.365dm.com/19/09/1600x900/skynews-floods-rain-forecast_4789716.jpg?20190929073849
Taxpayers at risk for U.S. homes threatened by climate change,Irina Ivanova,CBS News,Big banks are offloading risky mortgages in coastal areas to government-backed Fannie Mae and Freddie Mac,"<ul><li>Banks are selling mortgages on homes in coastal areas around the U.S. that are vulnerable to natural disasters to Fannie Mae and Freddie Mac, a study finds.</li><li>That could leave taxpayers footing the bill because the two government-sponsored enter… [+4927 chars]",2019-09-30,https://www.cbsnews.com/news/banks-shift-mortgages-on-disaster-prone-properties-to-taxpayers-study-shows/,https://cbsnews3.cbsistatic.com/hub/i/r/2019/09/27/e1909036-623e-426e-9581-bcbea60f1175/thumbnail/1200x630/ca1a895bdf5960520003172008994061/flood-gettyimages-643881290.jpg
UK weather forecast: Met Office issues three days of 'danger to life' rain warnings,mirrornews@mirror.co.uk (Elaine McCahill),Mirror.co.uk,There are 158 flood alerts in place across the country as Britain prepares to be battered with rain in the coming days,"The Met Office has issued three days of yellow 'danger to life warnings' with more than 186 flood alerts in place across parts of England and Wales. 
Today will see the heavy rain over parts of Wales and England with flooding in some places.
The rain should… [+2974 chars]",2019-09-29,https://www.mirror.co.uk/news/uk-news/uk-weather-forecast-met-office-20326967,https://i2-prod.mirror.co.uk/incoming/article20326972.ece/ALTERNATES/s1200/0_Torrential-Rain-Threatens-Further-Flooding.jpg
Turkey sends condolences to India over flood disaster,hurriyetdailynews.com,Hurriyetdailynews.com,Turkey on Sept. 29 expressed its condolences to India for the many lives lost in recent floods.,"ANKARA-Anadolu Agency
Turkey on Sept. 29 expressed its condolences to India for the many lives lost in recent floods. 
""We are saddened to receive the news that over 110 people lost their lives as a result of the flood disaster in many areas of India, parti… [+854 chars]",2019-09-30,http://www.hurriyetdailynews.com/turkey-sends-condolences-to-india-over-flood-disaster-146986,http://i.hurimg.com/i/hdn/75/200x200/5d919ec518c7732ab4a179ec.jpg
Chicago Weather: Flash flooding possible in Chicago as southern suburbs recover from heavy rains - WLS-TV,Eric Horng,Abc7chicago.com,"Chicago Weather: Flash flooding possible in Chicago as southern suburbs recover from heavy rains WLS-TV Flood Warning until early forenoon in the area along and south of the Interstate-80 corridor WGN TV Chicago Road washouts, flood scare on the Illinois Rive…","CHICAGO (WLS) -- Chicago could see flash flooding Saturday night as heavy rain continues to move through the area.The National Weather Service has issued a Flash Flood Watch for Chicago from Saturday at 10 p.m. to Sunday at 10 a.m.
Chicago's south and southw… [+1894 chars]",2019-09-28,https://abc7chicago.com/weather/flash-flooding-possible-in-chicago-as-suburbs-recover-from-heavy-rains/5575260/,https://cdn.abcotvs.com/dip/images/5576208_092819-wls-flooding-10p-vid.jpg?w=1600
Chicago Weather: Flash flooding possible in Chicago area Saturday evening - WLS-TV,Eric Horng,Abc7chicago.com,"Chicago Weather: Flash flooding possible in Chicago area Saturday evening WLS-TV FLASH FLOOD WARNING in effect for part of our viewing area; thousands without power WSBT-TV Chicago Weather Live Radar: Heavy rain, wind causes flooding, damage in south, southwe…","CHICAGO (WLS) -- Chicago could see flash flooding Saturday night as heavy rain continues to move through the area.The National Weather Service has issued a Flash Flood Watch for Chicago from Saturday at 10 p.m. to Sunday at 10 a.m.
Chicago's south and southw… [+1389 chars]",2019-09-28,https://abc7chicago.com/weather/flash-floods-possible-in-chicago-area-saturday-night/5575260/,https://cdn.abcotvs.com/dip/images/5575885_092819-wls-flooding-5p-vid.jpg?w=1600
Houston Shaken by ‘Cold-Blooded’ Killing of Pioneer Sikh Sheriff’s Deputy,Emily Shugerman,Yahoo.com,Harris County Sheriff's Office/TwitterSheriff’’s Deputy Sandeep Dhaliwal gained national attention in 2015 when the Harris County Sheriff’s Office allowed him to become one of first Sikhs in the country to wear a traditional turban and keep his beard long in …,"Harris County Sheriff's Office/Twitter
Sheriffs Deputy Sandeep Dhaliwal gained national attention in 2015 when the Harris County Sheriffs Office allowed him to become one of first Sikhs in the country to wear a traditional turban and keep his beard long in a… [+7056 chars]",2019-09-28,https://news.yahoo.com/houston-shaken-cold-blood-killing-214325842.html,https://s.yimg.com/ny/api/res/1.2/66SDjuNw9MEADMV81ByItA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD03MTguNzY5MjMwNzY5MjMwNw--/https://s.yimg.com/uu/api/res/1.2/.E4sc7v8.cB_vPw78TkJsw--~B/aD0zNjU7dz02NTA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/thedailybeast.com/1815bed9c9c608549a3b20bbcaa3bed7
UK weather: Torrential rain forcing residents to flee homes as Met issue 159 flood alerts,"mirrornews@mirror.co.uk (Rebecca Day, Kaisha Langton)",Mirror.co.uk,"Heavy rain across parts of Wales and England, including Manchester, Cardiff, Lancashire and Leeds, has caused chaos forcing residents to flee their homes and severe travel disruption resulting from mudslides on train tracks","Britons across the country are fighting against the significant flooding from heavy rain across the UK today.
The Met Office has issued two separate weather warnings covering four days up until Tuesday, warning that homes and businesses could be flooded, tra… [+2603 chars]",2019-09-28,https://www.mirror.co.uk/news/uk-weather-torrential-rain-forcing-20326275,https://i2-prod.mirror.co.uk/incoming/article20326257.ece/ALTERNATES/s1200/0_THP_CHPP_280919Slug_2217JPG.jpg
Vagabon – Vagabon (2019) [MP3],admin,Plixid.com,Genre : Alternative Rock / Indie Rock Year : 2019 Country : United States (New York City) Audio codec : MP3 Riptype : tracks Bitrate : 320 kbps Playtime : 00:35:51 Site: plixid.com Go to tracklist & download links,Genre: Alternative Rock / Indie RockYear: 2019Country: United States (New York City)Audio codec: MP3Riptype: tracksBitrate: 320 kbpsPlaytime: 00:35:51Site:plixid.comTracklist:01. Full Moon In Gemini (02:52)02. Flood (03:44)03. Secret Medicine (02:56)04. (04:3… [+324 chars],2019-09-28,http://plixid.com/2019/09/28/vagabon-vagabon-2019-mp3/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+PlixidMusic+%28Plixid.com+%7C+Bringing+music+to+life%29,http://img.boredbee.net/imager/w_500/h_/0b48445591a8bc60938120837ea2dda5.jpg
Houston Shaken By ‘Cold-Blooded’ Killing of Pioneer Sikh Sheriff’s Deputy,Emily Shugerman,Thedailybeast.com,Harris County Sheriff's Office/Twitter Sheriff’’s Deputy Sandeep Dhaliwal gained national attention in 2015 when the Harris County Sheriff’s Office allowed him to become one of first Sikhs in the country to wear a traditional turban and keep his beard long in…,"Sheriffs Deputy Sandeep Dhaliwal gained national attention in 2015 when the Harris County Sheriffs Office allowed him to become one of first Sikhs in the country to wear a traditional turban and keep his beard long in accordance with his faith. 
His death on… [+6838 chars]",2019-09-28,https://www.thedailybeast.com/sandeep-dhaliwal-houston-shaken-by-cold-blood-killing-of-first-sikh-sheriffs-deputy,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_365,w_650,x_0,y_1/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1569698726/sandeep_ixufmt"
"Death Count In Pune Floods Rises To 22, 5 Missing",,Ndtv.com,"The number of dead in the floods that ravaged parts of Pune district on Thursday rose to 22, with five persons still missing, an official said late Saturday evening.","Pune: The number of dead in the floods that ravaged parts of Pune district on Thursday rose to 22, with five persons still missing, an official said late Saturday evening.
Pune and adjoining areas had seen over 100 millimetres of rain between Wednesday and T… [+713 chars]",2019-09-28,https://www.ndtv.com/pune-news/death-count-in-pune-floods-rises-to-22-5-missing-2108920,https://c.ndtvimg.com/2019-09/ievb6b3o_pune-flood-pti-650_625x300_29_September_19.jpg
Lakeshore flood advisory in effect Saturday; Crews rescue man from Lake Michigan,Melissa Espana,Wgntv.com,"CHICAGO — Waves are expected to reach as high as 10 feet Saturday, and while the beach season is over, and swimming isn’t allowed, rescue crews saved a man who got dragged into the water just Friday night. Strong winds and high waves made for dangerous condit…","CHICAGO Waves are expected to reach as high as 10 feet Saturday, and while the beach season is over, and swimming isnt allowed, rescue crews saved a man who got dragged into the water just Friday night.
Strong winds and high waves made for dangerous conditio… [+1226 chars]",2019-09-28,https://wgntv.com/2019/09/28/lakeshore-flood-advisory-in-effect-saturday-crews-rescue-man-from-lake-michigan/,https://tribwgntv.files.wordpress.com/2019/09/promo393977331.jpg?quality=85&strip=all&w=1200
FLASH FLOOD WATCH FOR A GOOD PORTION OF THE CHICAGO AREA IN EFFECT FROM 10 PM CDT THIS EVENING THROUGH SUNDAY MORNING…,pauldailey1,Wgntv.com,"The National Weather Service in Chicago has issued a * Flash Flood Watch for portions of Illinois and northwest Indiana, including the following areas, in Illinois, Cook, DeKalb, DuPage, Grundy, Kane, Kankakee, Kendall, La Salle, Lee, Livingston, and Will. In…",,2019-09-28,https://wgntv.com/2019/09/28/flash-flood-watch-for-a-good-portion-of-the-chicago-area-in-effect-from-10-pm-cdt-this-evening-through-sunday-morning/,https://tribwgntv.files.wordpress.com/2019/09/saturday-3.png
Video: Heavy flood waters rip through properties in Illinois,,Dailymail.co.uk,"Heavy flood waters rip through properties in Mossville, Illinois.",,2019-09-28,https://www.dailymail.co.uk/video/news/video-2015612/Video-Heavy-flood-waters-rip-properties-Illinois.html,https://i.dailymail.co.uk/1s/2019/09/29/00/19058336-0-image-a-7_1569713051379.jpg
"NW Indiana braces for more heavy rains, possible flooding",,Associated Press,"CROWN POINT, Ind. (AP) — Northwestern Indiana residents were bracing for more heavy rainfall after a wave of thunderstorms left streets and yards flooded in the region.","CROWN POINT, Ind. (AP) Northwestern Indiana residents were bracing for more heavy rainfall after a wave of thunderstorms left streets and yards flooded in the region.
The National Weather Service issued a flash flood watch for Lake County, Indiana, the adjac… [+801 chars]",2019-09-28,https://apnews.com/2bd58a8a69704de9a60161855e7c0a21,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg
