source,author,title,description,url,photo_url,pub_date,content
Bizjournals.com,Hannah Poturalski,Dayton-Phoenix Group rising from tornado wreckage,"Dayton manufacturing CEO Gale Kooken wasted no time in the hours following the Memorial Day tornadoes. The 600,000-square-foot headquarters for the Dayton-Phoenix Group was directly hit and obliterated by a menacing EF4 tornado that spanned 19 miles from Broo…",https://www.bizjournals.com/dayton/news/2019/10/25/dayton-phoenix-group-rising-from-tornado-wreckage.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_20+%28Industry+Commercial+Real+Estate%29,,2019-10-25,
Bizjournals.com,Hannah Poturalski,Dayton-Phoenix Group rising from tornado wreckage,"Dayton manufacturing CEO Gale Kooken wasted no time in the hours following the Memorial Day tornadoes. The 600,000-square-foot headquarters for the Dayton-Phoenix Group was directly hit and obliterated by a menacing EF4 tornado that spanned 19 miles from Broo…",https://www.bizjournals.com/dayton/news/2019/10/25/dayton-phoenix-group-rising-from-tornado-wreckage.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_national+%28Bizjournals+National+Feed%29,,2019-10-25,
Dallasobserver.com,Lucas Manfield,Six Takeaways From Sunday’s Tornado,The tornado that touched down near Love Field on Sunday devastated a large swath of North Dallas. Here's what you need to know. There were actually 10 tornadoes in North Texas. The National Weather Service identified the 10th on Thursday afternoon: a smaller …,https://www.dallasobserver.com/news/six-takeaways-from-sundays-tornadoes-11794246,https://images1.dallasobserver.com/imager/u/original/11794259/img_5327.jpeg,2019-10-25,"The tornado that touched down near Love Field on Sunday devastated a large swath of North Dallas. Here's what you need to know. 
There were actually 10 tornadoes in North Texas.The National Weather Service identified the 10th on Thursday afternoon: a smaller… [+4417 chars]"
Lancasteronline.com,JEFF REINHART | Sports Writer,"Clutch kickers, 2-point PAT specialists, more notes: 3 L-L League football facts for Oct. 25","From the first day of heat acclimatization practice on Aug. 5, until the very last Lancaster-Lebanon League football team is standing later this fall, we’ll bring you three fun L-L League pigskin facts on a daily basis to keep you…",https://lancasteronline.com/sports/clutch-kickers--point-pat-specialists-more-notes-l-l/article_c42107f6-f658-11e9-b5a7-17a9050e6bdb.html,https://bloximages.newyork1.vip.townnews.com/lancasteronline.com/content/tncms/assets/v3/editorial/c/9f/c9f0bba2-f218-11e9-935c-8b8f58e27943/5daa75e542a53.image.jpg?resize=775%2C630,2019-10-25,"From the first day of heat acclimatization practice on Aug. 5, until the very last Lancaster-Lebanon League football team is standing later this fall, well bring you three fun L-L League pigskin facts on a daily basis to keep you updated about whats happening… [+6417 chars]"
Independent,"Helen Coffey, Helen Coffey",Jetbridge weighing several tonnes slams into vehicles at Memphis Airport during storm,Video shows the bridge crashing across the tarmac,https://www.independent.co.uk/travel/news-and-advice/memphis-airport-storm-winds-jetbridge-video-cars-a9170656.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/10/25/10/memphis-jetbridge.png,2019-10-25,"Strong storm winds in Memphis, Tennessee, blew a jetbridge weighing several tonnes across the tarmac at the airport. 
The bridge collided with other vehicles on the airfield in the process.
The incident was caught on Memphis Airports CCTV, which demonstrate… [+2383 chars]"
Pypi.org,,tornado-path added to PyPI,this is a package for tornado url path use,https://pypi.org/project/tornado-path/,https://pypi.org/static/images/twitter.c0030826.jpg,2019-10-25,
Indiatoday.in,,Huawei shipped 200 million phones two months earlier than last year,"Huawei announced it shipped 200 million smartphones this year in record time, despite the ongoing US trade ban.",https://www.indiatoday.in/technology/news/story/huawei-200-million-phones-shipment-announcement-1612740-2019-10-25,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201910/p30_pro_review_main_1-647x363.png?j5jHkZNwgOOv4zEoQdjXu0BpomvJmb3f,2019-10-25,"Despite the US trade ban, Huawei managed to sell 200 million smartphones in 2019 and at a record time. The company announced that it shipped 200 million phones, 64 days earlier compared to the same shipment milestone last year. Huawei says its ""relentless foc… [+1549 chars]"
Startribune.com,Paul Douglas,50s Next 2 Days - Touch of Late November Next Week - Snow on Halloween?,"Thursday was a big step in the right direction, and temperatures mellow a few more degrees today before ""peaking"" on Saturday in the mid-50s. Yeah, lower your expectations. Warm fronts take on an entirely new meaning by late October. No big storms are brewing…",http://www.startribune.com/50s-next-2-days-touch-of-late-november-next-week-snow-on-halloween/563824732/,http://stmedia.stimg.co/pauldouglas_1571961115_october5sunset.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,2019-10-25,"Inconvenient Tornadoes and Sketchy Weather Models
Food for thought: the NBC TV affiliate in Dallas is under fire for delaying an on-air tornado warning last Sunday by 6 minutes. Why? The Dallas Cowboys were marching down the field on national TV. Maybe they … [+24301 chars]"
Noaa.gov,,SPC MD 2113,MD 2113 CONCERNING SEVERE POTENTIAL...WATCH UNLIKELY FOR PORTIONS OF SOUTHERN TEXAS Mesoscale Discussion 2113 NWS Storm Prediction Center Norman OK 0942 PM CDT Thu Oct 24 2019 Areas affected...portions of southern Texas Concerning...Severe potential...Watch u…,https://www.spc.noaa.gov/products/md/md2113.html,,2019-10-25,
Wfaa.com,,"10 tornadoes in North Texas caused an estimated $2 billion in damage, insurers say","That $2 billion makes Sunday's tornadoes the costliest in Texas' history, according to the ICT.",https://www.wfaa.com/article/weather/severe-weather/10-tornadoes-in-north-texas-caused-an-estimated-2-billion-in-damage-insurers-say/287-15909474-631f-41e9-b91b-612d2b0881c8,https://media.wfaa.com/assets/WFAA/images/d0e39a4c-9070-498b-a706-f3fa0d72e962/d0e39a4c-9070-498b-a706-f3fa0d72e962_1140x641.jpg,2019-10-25,"DALLAS As more rainy and stormy weather moves into the Dallas-Forth Worth area Thursday night, additional information on the tornadoes and storms on Sunday was released by the National Weather Service and the Insurance Council of Texas. 
The storms Sunday ni… [+1476 chars]"
Pypi.org,,nbclassic added to PyPI,A package that provides a simple transition away from Jupyter Notebook to Jupyter Server,https://pypi.org/project/nbclassic/,https://pypi.org/static/images/twitter.c0030826.jpg,2019-10-24,"A package that provides a simple transition away from Jupyter Notebook to Jupyter Server.
This library allows you to install both jupyter/notebook and a Jupyter Notebook Server Extension side-by-side (and any other Jupyter Server Frontend).
This helps proje… [+274 chars]"
CBS News,Peter Martinez,"Mark Cuban donates $100,000 to help schools affected by tornado",Three schools were destroyed in the tornado that ended up causing at least $2 billion in damage across parts of Dallas,https://www.cbsnews.com/news/dallas-tornado-damage-mark-cuban-texas-rangers-donations-schools-students-today-2019-10-24/,https://cbsnews2.cbsistatic.com/hub/i/r/2019/10/24/050cbe53-8e9e-4ea0-8ffd-575077fe246a/thumbnail/1200x630g3/6353dc9f2c6523bb08b3a177b150863a/gettyimages-1158140219.jpg,2019-10-24,"Dallas Mavericks owner and billionaire Mark Cuban has stepped in to help schools affected by a powerful tornado that ripped through parts of Dallas this week. The 61-year-old ""Shark Tank"" star donated $100,000 to the Dallas Education Foundation, according to … [+1432 chars]"
NBC News,,,"Jane Fonda detained, a tornado hits Dallas, House Republicans storm the secure room and more.",https://www.nbcnews.com/slideshow/week-pictures-oct-17-24-n1071491,https://media4.s-nbcnews.com/j/newscms/2019_43/3067986/ss-191024-twip-02_be26b27339f86230d27997ad307d12cb.nbcnews-fp-1200-630.jpg,2019-10-24,"Late Spanish dictator Francisco Franco's relatives carry his coffin after the exhumation at The Valle de los Caidos (The Valley of the Fallen) in San Lorenzo de El Escorial, Spain, on Oct. 24.
Spain on Thursday began exhuming the remains of Spanish dictator … [+467 chars]"
Cardchronicle.com,Mike Rutherford,Thursday evening Cardinal news and notes,My guy Easton is confident but already a bucket of nerves for Saturday’s game against UVA.,https://www.cardchronicle.com/2019/10/24/20930249/thursday-evening-cardinal-news-and-notes-louisville-cardinals,https://cdn.vox-cdn.com/thumbor/DpKDM8j9Gct8tqapgkvUOONJ7is=/0x176:1080x741/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19316710/uva.jpeg,2019-10-24,My guy Easton is confident but already a bucket of nerves for Saturday’s game against UVA. —Spread check: Virginia by 3.5. —Streaking the Lawn’s “The Column” feature previews this weekend’s game against the Cards. —Ryan McMahon sees (Athletic link) his final … [+9958 chars]
Imore.com,Christine Chan,Blast through these awesome retro arcade games on Apple Arcade,Apple Arcade has some pretty rad arcade offerings. Here are the best ones that we found for you to blast your way through for those epic high scores. Apple Arcade is Apple's very own gaming subscription service that offers hundreds of premium games for one lo…,https://www.imore.com/best-retro-arcade-games-apple-arcade,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2019/09/apple-arcade-iphone-xs-max-hero.jpg?itok=ZmfXy1S2,2019-10-24,"Source: iMore
Apple Arcade is Apple's very own gaming subscription service that offers hundreds of premium games for one low price of $4.99 a month. This price also includes Family Sharing, so everyone in your Family can also make use of the games in the ser… [+9949 chars]"
Dmagazine.com,Shawn Shinneman,It Was Wednesday Before Jennifer Gates Believed There Would Be No Casualties of the Tornado,"I had to bother Jennifer Staubach Gates for another story today, but when I got the North Dallas Council member on the phone, she was nice enough to also bring me up to speed on her last few days in Dallas. Gates’ district, which encompasses Preston Hollow, w…",https://www.dmagazine.com/frontburner/2019/10/jennifer-staubach-gates-tornado-preston-hollow-north-dallas/,https://assets.dmagstatic.com/wp-content/uploads/2019/10/D-Magazine-Tornado-aftermath-102119-Bret-Redman-053.jpg,2019-10-24,"I had to bother Jennifer Staubach Gates for another story today, but when I got the North Dallas Council member on the phone, she was nice enough to also bring me up to speed on her last few days in Dallas. Gates district, which encompasses Preston Hollow, wa… [+4122 chars]"
Startribune.com,Paul Douglas,"Chilly, Quiet Halloween for Minnesota - Fire and Ice West of MSP","Yes, it's chilly, but at least we won't have to muddle through serious weather drama in the coming days. Cold enough for snow? You bet, but moisture is limited, in fact the pattern favors a family of clippers sailing through town in the next 1-2 weeks, each o…",http://www.startribune.com/chilly-quiet-halloween-for-minnesota-fire-and-ice-west-of-msp/564064702/,http://stmedia.stimg.co/pauldouglas_1572383212_funny-halloween-prank-idea-pumpkin-clever-scary.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,2019-10-30,"Clippers Here - Crazy Weather Western USA
Everything is interconnected, in ways we can't even begin to wrap our brains around. Can a butterfly flapping its wings in Colorado spawn a tornado in Kansas? Perhaps.
Exhibit A: the cold storm responsible for anoth… [+20024 chars]"
Bringatrailer.com,bringatrailer,BaT Auction: 1994 Land Rover Discovery 300Tdi,"This 1994 Land Rover Discovery is a first-generation, right-hand drive example which is powered by a 2.5-liter 300Tdi turbodiesel inline-four and shows 58k miles. The seller imported the truck from the UK to the US in October 2019, and sent it to a shop in Ma…",https://bringatrailer.com/listing/1994-land-rover-discovery-7/,https://cdn.bringatrailer.com/wp-content/uploads/2019/10/1994_land_rover_discovery_15723660334ee68fA6B23D73-0DA7-4422-8584-80E629386BE0.jpeg,2019-10-30,"This 1994 Land Rover Discovery is a first-generation, right-hand drive example which is powered by a 2.5-liter 300Tdi turbodiesel inline-four and shows 58k miles. The seller imported the truck from the UK to the US in October 2019, and sent it to a shop in Ma… [+1699 chars]"
Comicbook.com,Nick Valdez,One-Punch Man Cosplay Brings Everyone's Favorite Sassy Hero to Life,"One-Punch Man is one of the most popular action series running today, and although audiences were split with how the second season of the anime was handled it still has not lessened the impact of the overall series in any critical way. This is because the ser…",https://comicbook.com/anime/2019/10/29/one-punch-man-tatsumaki-sexy-anime-cosplay/,https://media.comicbook.com/2019/10/tatsumaki-one-punch-man-1193653-640x320.jpeg,2019-10-30,"One-Punch Man is one of the most popular action series running today, and although audiences were split with how the second season of the anime was handled it still has not lessened the impact of the overall series in any critical way. This is because the ser… [+2328 chars]"
Ubuntu.com,Chad Smith (Chad Smith),Ubuntu Server development summary – 29 October 2019,"Hello Ubuntu Server The purpose of this communication is to provide a status update and highlights for any interesting subjects from the Ubuntu Server Team. If you would like to reach the server team, you can find us at the #ubuntu-server channel on Freenode.…",https://ubuntu.com/blog/ubuntu-server-development-summary-29-october-2019,https://admin.insights.ubuntu.com/wp-content/uploads/966d/Weekly-Update-Templates1.png,2019-10-29,"The purpose of this communication is to provide a status update and highlights for any interesting subjects from the Ubuntu Server Team. If you would like to reach the server team, you can find us at the #ubuntu-server channel on Freenode. Alternatively, you … [+6337 chars]"
Yahoo.com,"Mario Koran in Santa Rosa, Vivian Ho in Oakland and agencies",California: fierce winds may spread blazes as millions lose power,"* Kincade fire threatens 90,000 structures as new blackouts planned * ‘Extreme red flag warning’ issued in south Fire near the Getty Museum in Los Angeles on Monday. Photograph: Xinhua/Barcroft MediaMillions of Californians prepared for days of darkness as th…",https://news.yahoo.com/california-fierce-winds-may-spread-144526465.html,https://s.yimg.com/ny/api/res/1.2/1UrjkR7WkTtRVWr5hrNRzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEwMDA7aD02MDA-/https://s.yimg.com/uu/api/res/1.2/TiGGops5zbtitenHq2tF8A--~B/aD0zMDA7dz01MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-GB/the_guardian_765/e033d9349c195722e5da10679d33d097,2019-10-29,"Photograph: Xinhua/Barcroft Media
Millions of Californians prepared for days of darkness as the United States largest utility once again said it was switching off power to prevent powerful winds from damaging its equipment and sparking more fires.
Meanwhile… [+5844 chars]"
Realclearpolitics.com,,"Tom Brokaw: Trump Impeachment Playing Out Like A ""Television Game Show""","Former 'Nightly News' anchor Tom Brokaw appeared on NBC's 'The Today Show' Tuesday and said the impeachment inquiry of President Donald Trump is like a ""television game show"" compared to the ""serious"" treatment of Nixon's impeachment.

CRAIG MELVIN, 'TODAY'…",https://www.realclearpolitics.com/video/2019/10/29/tom_brokaw_trump_impeachment_playing_out_like_a_television_game_show.html,https://assets.realclear.com/images/49/492731.jpg,2019-10-29,"Former 'Nightly News' anchor Tom Brokaw appeared on NBC's 'The Today Show' Tuesday and said the impeachment inquiry of President Donald Trump is like a ""television game show"" compared to the ""serious"" treatment of Nixon's impeachment.
TOM BROKAW, NBC NEWS: W… [+1587 chars]"
People.com,Georgia Slater,Dallas Family Finds Pet Tortoise Alive After Tornado Rips Animal's Cage Out Second Story Window,"While tortoises are known for being slow, that didn’t stop this Dallas family’s pet from a speedy recovery after being thrown out a window during a tornado. The Folmnsbee family called themselves “blessed” after multiple storms and tornadoes hit North Texas o…",https://people.com/pets/dallas-tortoise-found-alive-tornado/,https://peopledotcom.files.wordpress.com/2019/10/tornado-tortoise.jpg?crop=0px%2C0px%2C2700px%2C1417.5px&resize=1200%2C630,2019-10-29,"While tortoises are known for being slow, that didn’t stop this Dallas family’s pet from a speedy recovery after being thrown out a window during a tornado.
The Folmnsbee family called themselves “blessed” after multiple storms and tornadoes hit North Texas … [+1454 chars]"
Forbes.com,"Wendy Altschuler, Contributor, Wendy Altschuler, Contributor https://www.forbes.com/sites/wendyaltschuler/","Nebraska Is Not For Everyone, But Maybe It Is For You","Nebraska’s tourism slogan, “Honestly, it’s not for everyone.”, is as candid as it is rib-tickling. There’s an annual event, however, that challenges the state’s watchword and really makes Nebraska stand out in terms of bucket-list wildlife viewing destination…",https://www.forbes.com/sites/wendyaltschuler/2019/10/29/nebraska-is-not-for-everyone-but-maybe-it-is-for-you/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1026458064%2F960x0.jpg,2019-10-29,"Beautiful nature photograph with silhouettes of flock of sandhill crane (Antigone canadensis) birds ... [+] flying above Platte River at sunset, Kearney, Nebraska, USA
Getty
Nebraskas cheeky tourism slogan, Honestly, its not for everyone., is as candid as i… [+10145 chars]"
Dmagazine.com,Shawn Shinneman,"House Damaged by the Tornado? Lease a Six-Bedroom For Just $20,000 Per Month","The home Michael Sharry has lived in for the last two decades is destroyed. Boards and branches pile up out back in the gap where the fence used to be. Light streams in through caved-in ceilings, blue from the tarps that failed to keep out all the rain. In so…",https://www.dmagazine.com/frontburner/2019/10/house-damaged-by-the-tornado-lease-a-six-bedroom-for-just-20000-per-month/,https://assets.dmagstatic.com/wp-content/uploads/2019/10/IMG_9504-768x512.jpg,2019-10-29,"The home Michael Sharry has lived in for the last two decades is destroyed. Boards and branches pile up out back in the gap where the fence used to be. Light streams in through caved-in ceilings, blue from the tarps that failed to keep out all the rain. In so… [+3752 chars]"
Mashable,Mark Kaufman,Southern California will get lashed by its worst fire weather yet,NBA star Lebron James fled his Los Angeles home early Monday morning as the wind-whipped Getty Fire consumed the city's dry brush. But even more severe wind-driven fire conditions will likely hit burning Los Angeles and the greater Southern California region …,https://mashable.com/article/california-fires-getty-santa-ana-winds/,https://mondrian.mashable.com/2019%252F10%252F29%252F6e%252F80f31ae7513f4862b34268004e735dac.1154e.jpg%252F1200x630.jpg?signature=Gx2ljzxJ-4oFD0Ju6EB34EQZqVU=,2019-10-29,"NBA star Lebron James fled his Los Angeles home early Monday morning as the wind-whipped Getty Fire consumed the city's dry brush. 
But even more severe wind-driven fire conditions will likely hit burning Los Angeles and the greater Southern California regio… [+3647 chars]"
Izismile.com,Voodoo,Are They Really That Big?! (23 pics),Are They Really That Big?!  (23 pics),https://izismile.com/2019/10/29/are_they_really_that_big_23_pics.html,https://img.izismile.com/img/img12/20191029/640/are_they_really_that_big_640_01.jpg,2019-10-29,"This is how big a traffic light is compared to a person:
And this is how big a moose is. Really freakin' big:
This is how big a redwood tree is:
And this is the size of Australia compared to the size of Pluto. PLUTO!
This is how big some road signs are
A… [+1040 chars]"
Hotukdeals.com,Ani412,150° - Xiaomi Mi Smart Robot Vacuum Cleaner International Version - White Xiaomi International Version @ Gearbest - £188.88,"Xiaomi Mi Smart Robot Vacuum Cleaner International Version - White Xiaomi International Version. Very good reviews. <br /><br />Description:<br />TheLaser Distance Sensor ( LDS ) scans its surroundings 360 degrees, 1800 times per second, to map out the interi…",https://www.hotukdeals.com/deals/xiaomi-mi-smart-robot-vacuum-cleaner-international-version-white-xiaomi-international-version-at-gearbest-3319348,https://images.hotukdeals.com/threads/thread_full_screen/default/3319348_1.jpg,2019-10-29,"Xiaomi Mi Smart Robot Vacuum Cleaner International Version - White Xiaomi International Version. Very good reviews. Description:TheLaser Distance Sensor ( LDS ) scans its surroundings 360 degrees, 1800 times per second, to map out the interiors of your house.… [+1825 chars]"
Newsbusters.org,Kyle Drennen,Tom Brokaw Laments: Trump Impeachment Like ‘Television Game Show’,"Appearing on NBC’s Today show on Tuesday to promote his new book, The Fall of Richard Nixon, former Nightly News anchor Tom Brokaw complained that unlike the impeachment proceedings against Nixon being treated “very seriously,” the impeachment inquiry against…",https://www.newsbusters.org/blogs/nb/kyle-drennen/2019/10/29/tom-brokaw-laments-trump-impeachment-television-game-show,https://cdn.newsbusters.org/images/2019-10-29-nbc-tday-brokaw.png,2019-10-29,"Appearing on NBC’s Today show on Tuesday to promote his new book, The Fall of Richard Nixon, former Nightly News anchor Tom Brokaw complained that unlike the impeachment proceedings against Nixon being treated “very seriously,” the impeachment inquiry against… [+6563 chars]"
Dmagazine.com,Matt Goodman,"At Home Depot on Forest Lane, a Manager’s Simple Decision Saved Lives","Jordan Jasper’s phone wouldn’t stop buzzing that Sunday night. The Home Depot operations manager typically gives it a glance and a left swipe, but this time the alerts kept coming after he returned it to his pocket: a severe thunderstorm warning, a tornado wa…",https://www.dmagazine.com/frontburner/2019/10/at-home-depot-on-forest-lane-a-managers-simple-decision-saved-lives/,https://assets.dmagstatic.com/wp-content/uploads/2019/10/homedepot_disaster_relief-dallas-4170-768x512.jpg,2019-10-29,"Jordan Jaspers phone wouldnt stop buzzing that Sunday night. The Home Depot operations manager typically gives it a glance and a left swipe, but this time the alerts kept coming after he returned it to his pocket: a severe thunderstorm warning, a tornado watc… [+4846 chars]"
Wfaa.com,,Young boy's pet tortoise swept away by Dallas tornado found alive after storm clears,Owen Folmnsbee got Bolt as a Christmas gift two years ago.,https://www.wfaa.com/article/features/tortoise-tornado-dallas-found/287-6387716e-f874-4258-91d6-2787bda0f095,https://media.wfaa.com/assets/WFAA/images/0424af96-d4ec-48ae-804b-7e4016ff9777/0424af96-d4ec-48ae-804b-7e4016ff9777_1140x641.jpg,2019-10-29,"DALLAS Looking at the destruction all around them, Dallas residents David and Danna Folmnsbee say theyre the lucky ones.
So blessed, Danna said. So blessed.
The big, old oak tree in their backyard came within inches of landing on their house during the stor… [+1499 chars]"
Filmschoolrejects.com,Jacob Trussell,The Horror Legacy of Rudy Ray Moore,Let’s not forget the gonzo macabre films from the man behind 'Dolemite.' The post The Horror Legacy of Rudy Ray Moore appeared first on Film School Rejects.,https://filmschoolrejects.com/rudy-ray-moore-horror/,https://filmschoolrejects.com/wp-content/uploads/2019/10/Disco-Godfather.png,2019-10-29,"Rudy Ray Moore, the self-proclaimed “ghetto expressionist” behind two of the wildest 1970s cult films is receiving newfound attention thanks to the Netflix biopic Dolemite Is My Name. Moore’s first two films, Dolemite (1975) and The Human Tornado (1976), were… [+5370 chars]"
Thewrap.com,Brian Welk,Oscar Isaac to Star in Paul Schrader’s Revenge Thriller ‘The Card Counter’,"Oscar Isaac is set to star in a revenge thriller titled “The Card Counter,” the next film from Oscar-winner Paul Schrader that will be presented to buyers at the upcoming American Film Market. Schrader wrote the original screenplay and will direct the film. I…",http://www.thewrap.com/oscar-isaac-to-star-in-paul-schraders-revenge-thriller-the-card-counter/,https://www.thewrap.com/wp-content/uploads/2019/10/Oscar-Isaac-Paul-Schrader.jpg,2019-10-29,"Oscar Isaac is set to star in a revenge thriller titled “The Card Counter,” the next film from Oscar-winner Paul Schrader that will be presented to buyers at the upcoming American Film Market.
Schrader wrote the original screenplay and will direct the film. … [+10134 chars]"
9gag.com,https://facebook.com/9gag,Broken tornado siren is terrifying,Watch the video and join the fun convo with 9GAG community,https://9gag.com/gag/aL00oLW/broken-tornado-siren-is-terrifying,https://images-cdn.9gag.com/photo/aL00oLW_700b.jpg,2019-10-29,"We provides an online platform to allows users to upload and share images, videos, and other content. We take the rights of intellectual property owners very seriously and comply as a service provider with all applicable provisions of the United States Digita… [+487 chars]"
Huffpost.com,Rebecca Swanson,Active Shooter And Other Drills At School Are Giving Kids A Lifetime Of Anxiety,There is a fine line between teaching kids to make good decisions and forcing them to think — and worry — like tiny grown-ups.,https://www.huffpost.com/entry/active-shooter-drills-anxiety-students_n_5db354d5e4b006d4916e62f0,https://img.huffingtonpost.com/asset/5db74285200000de2f50708b.jpeg?cache=iy9uhy58na&ops=1778_1000,2019-10-29,"My son is at a new school now, and much less anxious. Or so I believed, until second grade.
He awoke, crying out, in the middle of the night. One wake up. And then another. And another. Out of bed seven times. I soothed him, then placed a trash can next to h… [+3692 chars]"
Mindtools.com,Yolande Conradie,Do. Learn. Improve. – #MTtalk Roundup,"Are there really things that you only can learn by doing – like bike riding, or falling in love? The post Do. Learn. Improve. – #MTtalk Roundup appeared first on Mind Tools Blog.",https://www.mindtools.com/blog/do-learn-improve-our-mttalk/,https://www.mindtools.com/blog/wp-content/uploads/2019/10/GI_165843743_sturti-1024x681.jpg,2019-10-29,"When I recently read Pablo Picasso’s quote (below), it reminded me of myself and how I do, learn, improve. I started driving before I learned how to drive (don’t try that at home!). I made a dress before I learned to sew. And I baked before I learned how to b… [+7441 chars]"
Itsnicethat.com,Ayla Angelos,"Addressing anxiety, Laura McCluskey’s new book captures the freedom of improvised dance","The London-based photographer's new publication, Blue Above, circles around the notion of movement and its ability to enable us to express ourselves in full capacity. “I’d been feeling overwhelmed and anxious,"" she says, ""and so I decided to go away by myself…",https://www.itsnicethat.com/articles/laura-mccluskey-blue-above-photography-291019,https://www.itsnicethat.com/system/files/102019/5db816637fa44c8c8c001ad7/index_default/laura-mccluskey-blue-above-photography-itsnicethat-01.jpg?1572346515,2019-10-29,"Titled Blue Above, Lauras new series circles around the notion of movement and its ability to enable us to express ourselves in full capacity. It can be very freeing, she says. I felt vulnerable working in a new way like this, and also reaching out to people … [+2201 chars]"
Goodmenproject.com,the Editors,Everything Feels Like Water,Powerful poem on anxiety. The post Everything Feels Like Water appeared first on The Good Men Project.,https://goodmenproject.com/bits-and-pieces/everything-feels-like-water-wcz/,https://goodmenproject.com/wp-content/uploads/2019/10/tx9fkjqg4vy.jpg,2019-10-29,"This film follows a young girl in search of a superpower against her anxiety and depression.
Directed by Jolade Olusanya 
Theresa Lola is a British Nigerian Poet. She was appointed as the 2019/2020 Young Peoples Laureate for London. She was joint winner of … [+2699 chars]"
Boardgamegeek.com,TheBoardGameFamily,Review: The Zorro Dice Game:: Become Zorro! - The Board Game Family review,by TheBoardGameFamily The heroic but aging Zorro is looking for a worthy successor to pass the torch. Do you have what it takes to defeat scoundrels and villains in his stead? Now’s your chance to find out! You’ll have to prove your heroism and proficiency ag…,https://boardgamegeek.com/thread/2301666/become-zorro-board-game-family-review,https://cf.geekdo-images.com/opengraph/img/hMW9Fy6Qr2h4CNGec-xOmdhJdfE=/fit-in/1200x630/pic4787621.jpg,2019-10-29,"The heroic but aging Zorro is looking for a worthy successor to pass the torch. Do you have what it takes to defeat scoundrels and villains in his stead?Nows your chance to find out!
Youll have to prove your heroism and proficiency against the others vying f… [+10289 chars]"
Wfaa.com,,Richardson woman still waiting to get back inside her apartment,"It has been more than a week since Marie Rodriguez was allowed in her apartment -- which she also no longer has a lease for. Now, she just wants to get back inside.",https://www.wfaa.com/article/weather/severe-weather/richardson-woman-still-waiting-to-get-back-inside-her-apartment/287-22903632-6af0-4365-bb03-3da29601f388,https://media.wfaa.com/assets/WFAA/images/e073b834-dc96-44ba-82a2-83fed15222c0/e073b834-dc96-44ba-82a2-83fed15222c0_1140x641.jpg,2019-10-29,"RICHARDSON, Texas Many around Dallas have been greatly impacted by the tornadoes that came through the area Oct. 20. There are still people waiting to get back inside where they live including some who haven't stepped back inside their apartment units.
Cutte… [+2610 chars]"
Savvytokyo.com,blogsonjapan,7 Japanese Baby Products To Stock Up On For Emergencies,"On the night when deadly Typhoon Hagibis was storming its way across Japan claiming the lives of dozens and causing unprecedented damage across the nation, thousands of us living in Japan stood paralyzed as we watched rivers overflowing and lands collapsing a…",https://savvytokyo.com/7-japanese-baby-products-to-stock-up-on-for-emergencies/,,2019-10-29,"On the night when deadly Typhoon Hagibis was storming its way across Japan claiming the lives of dozens and causing unprecedented damage across the nation, thousands of us living in Japan stood paralyzed as we watched rivers overflowing and lands collapsing a… [+1352 chars]"
Nbcdfw.com,Meredith Yeomans,Concrete Homes Going Up in Northeast Dallas,A North Texas home builder is creating concrete homes he says can withstand 200 mile-per-hour wind. Photo Credit: NBC 5 News,https://www.nbcdfw.com/weather/stories/Concrete-Homes-Going-Up-in-NE-Dallas-564015991.html,https://media.nbcdfw.com/images/1200*675/TORNADO+PROOF+HOUSE.jpg,2019-10-29,"Clean-up efforts are in full force after a confirmed 10 tornadoes ripped across North Texas last week.
They twisted through like wrecking balls for everything in their paths.
City officials estimate the storms caused more than $277 million in damage.
Multi… [+1704 chars]"
Wfaa.com,,Dallas church holds 'funeral' for its building while defiantly planning to rebuild,"""We're going to come back stronger. Tornado, you just slapped the bull.""",https://www.wfaa.com/article/news/local/dallas-church-holds-funeral-for-its-building-while-defiantly-planning-to-rebuild/287-fc8a13d0-c0c8-4262-be05-53d40c0f94c1,https://media.wfaa.com/assets/WFAA/images/8d23abc7-ded6-410c-a2c2-046f6cedcbe4/8d23abc7-ded6-410c-a2c2-046f6cedcbe4_1140x641.jpg,2019-10-29,"DALLAS Of all the direct hits from the tornado in northwest Dallas, Primera Iglesia Bautista Mexicana took one of the most direct of all. 
But on Sunday, as the First Mexican Baptist Church held a ""funeral"" for its soon-to-be-demolished building, the congreg… [+3000 chars]"
