title,author,source,description,content,pub_date,url,urlToImage
Nearly a metre of snow expected to wallop areas of southern Alberta,Joel Dryden,CBC News,"Though southern Alberta was already covered in snow by early morning Saturday, Environment Canada says more is on the way — with some areas of the province potentially being pounded by nearly a metre of snow by Monday morning.","Though southern Alberta was already covered in snow by early morning Saturday, Environment Canada says more is on the way with some areas of the province potentially being pounded by nearly a metre of snow by Monday morning.
Winter storm watches were not in … [+2495 chars]",2019-09-28,https://www.cbc.ca/news/canada/calgary/snowfall-alberta-snow-leanna-van-zeumeren-waterton-warning-1.5301585,https://i.cbc.ca/1.5301595.1569695793!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/snow.jpg
BGT: The Champions: Bars and Melody stun viewers as they RETURN to the show,By Laura Fox For Mailonline,Dailymail.co.uk,Bars and Melody left viewers stunned with their dramatically different appearances as they stormed through to the final of Britain's Got Talent: The Champions.,"Bars and Melody left viewers stunned with their dramatically different appearances as they stormed through to the final of Britain's Got Talent: The Champions.
The singing duo - who consist of Leondre Devries and singer Charlie Lenehan - took to the stage fo… [+6976 chars]",2019-09-28,https://www.dailymail.co.uk/tvshowbiz/article-7516079/BGT-Champions-Bars-Melody-stun-viewers-RETURN-show.html,https://i.dailymail.co.uk/1s/2019/09/28/21/19054514-0-image-a-55_1569704182444.jpg
Potential Tropical Cyclone Sixteen-E Graphics,nhcwebmaster@noaa.gov (NHC Webmaster),Noaa.gov,"5-Day Uncertainty Track last updated Sat, 28 Sep 2019 23:44:35 GMT Wind Speed Probabilities last updated Sat, 28 Sep 2019 21:31:41 GMT","Coastal Watches/Warnings and Forecast Cone for Storm Center
* If the storm is forecast to dissipate within 3 days, the ""Full Forecast"" and ""3 day"" graphic will be identical
Click Here for a 5-day Cone Printer Friendly GraphicHow to use the cone graphic (vid… [+2866 chars]",2019-09-28,https://www.nhc.noaa.gov/refresh/graphics_ep1+shtml/234435.shtml?cone,
Three Crew Members Rescued From Tugboat That Sank During Hurricane Lorenzo,Anna Kaplan,Thedailybeast.com,"Marine Nationale Three crew members were rescued Saturday from a tugboat that sank during Hurricane Lorenzo, a Category 4 storm. 11 other crew members from the boat Bourbon Rhode were still missing, according to the French Maritime Rescue Coordination Center.…","Three crew members were rescued Saturday from a tugboat that sank during Hurricane Lorenzo, a Category 4 storm. 11 other crew members from the boat Bourbon Rhode were still missing, according to the French Maritime Rescue Coordination Center. We know that the… [+480 chars]",2019-09-28,https://www.thedailybeast.com/hurricane-lorenzo-three-crew-members-rescued-from-bourbon-rhode-tugboat,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_407,w_725,x_30,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1569705884/4ZGSJ4IDEZFS7CSOGLTOS5CTSM_g5twqb"
Northwest under winter storm alert,CBS News,CBS News,"Much of the Northwest is under a winter storm alert Saturday, potentially facing up to 30 inches of snow and wind gusts hitting 60 miles per hour. Carter Evans reports.",,2019-09-28,https://www.cbsnews.com/video/northwest-under-winter-storm-alert/,https://cbsnews1.cbsistatic.com/hub/i/r/2019/09/28/936fb3a0-8acf-4e2c-a209-28d45f3d8a38/thumbnail/1200x630/5aaaf54cd1dc5509a85557cc9926852a/0928-en-winterweather-evans-1942317-640x360.jpg
SPC MD 2035,,Noaa.gov,MD 2035 CONCERNING SEVERE POTENTIAL...WATCH UNLIKELY FOR EASTERN OHIO...MUCH OF PENNSYLVANIA AND INTO PARTS OF NEW JERSEY...MARYLAND...NORTHERN AND EASTERN WEST VIRGINIA...AND NORTHERN VIRGINIA Mesoscale Discussion 2035 NWS Storm Prediction Center Norman OK 0…,"<table><tr><td></td><td><table><tr><td>Mesoscale Discussion 2035</td></tr><tr><td></td></tr><tr><td></td></tr><tr><td>
Mesoscale Discussion 2035
 NWS Storm Prediction Center Norman OK
 0451 PM CDT Sat Sep 28 2019
Areas affected...eastern Ohio...much of Pe… [+2329 chars]",2019-09-28,https://www.spc.noaa.gov/products/md/md2035.html,
"WA flies into a political storm, deepening China ties in the face of PM's focus on Trump's America",Eliza Borrello,ABC News (AU),"As WA Premier Mark McGowan proudly announced direct flights from Perth to Shanghai this week, it flew in stark contrast to Scott Morrison's US visit that put several Chinese noses out of joint, writes Eliza Borrello.","Posted 
September 29, 2019 08:05:18
Stepping up towards the microphones in the heart of Perth's Chinatown district this week, the WA Premier Mark McGowan was literally walking to the beat of a Chinese drum.
Flanked by Dong Zhi Hua, the Consul General of th… [+4433 chars]",2019-09-28,https://www.abc.net.au/news/2019-09-29/the-widening-gulf-between-wa-and-australia-on-china/11554474,https://www.abc.net.au/news/image/11455998-16x9-700x394.jpg
Christopher Eccleston slams BBC's Who Do You Think You Are? after saying they dropped his episode,By James Gant For Mailonline,Dailymail.co.uk,"The British actor (pictured), 55, claims he was invited on the programme before being given the boot when researchers dismissed his working-class family history.","Former Doctor Who Christopher Eccleston has slammed the BBC's Who Do You Think You Are? after it scrapped his episode because it was 'not sexy enough'.
The actor, 55, claims he was invited on the programme before being given the boot when researchers dismiss… [+3175 chars]",2019-09-28,https://www.dailymail.co.uk/news/article-7516149/Christopher-Eccleston-slams-BBCs-Think-saying-dropped-episode.html,https://i.dailymail.co.uk/1s/2019/09/28/22/19055588-0-image-a-5_1569707543366.jpg
"Tug Boat Sinks In Atlantic, 2 Ukrainians Rescued, 11 Crewmen Still Missing",RFE/RL's Ukrainian Service,Rferl.org,"Two Ukrainian crewmen have been rescued aboard a lifeboat after a tug boat they were on disappeared on September 26 in a storm 1,200 nautical miles off Martinique island in the Atlantic Ocean.","Two Ukrainian crewmen have been rescued aboard a lifeboat after a tug boat they were on disappeared on September 26 in a storm 1,200 nautical miles off Martinique island in the Atlantic Ocean.
The vessels operator, France-based Bourbon, said in a news releas… [+1276 chars]",2019-09-28,https://www.rferl.org/a/tug-boat-sinks-in-atlantic-2-ukrainians-rescued-11-crewmen-still-missing/30188935.html,https://gdb.rferl.org/3375B3BC-51C7-4637-A2F0-C519BDB68A53_w1200_r1_s.jpg
News of the Day From Across the Nation,Chronicle News Services,Sfgate.com,1  Mall stabbings:  Police in Maryland say five people at an outdoor shopping mall were stabbed Saturday before officers shot and killed a suspect. The Baltimore County Police Department said the victims were rushed from the Hunt Valley Towne Centre to hospit…,"News of the Day From Across the Nation
1
Mall stabbings: Police in Maryland say five people at an outdoor shopping mall were stabbed Saturday before officers shot and killed a suspect. The Baltimore County Police Department said the victims were rushed from… [+2800 chars]",2019-09-28,https://www.sfgate.com/nation/article/News-of-the-Day-From-Across-the-Nation-14475914.php,https://s.hdnux.com/photos/42/45/41/9066595/9/rawImage.jpg
"A 16-year-old died by suicide after a classmate posted explicit messages between him and another boy on social media. Now, his family is seeking justice.",Kat Tenbarge,Businessinsider.com.au,"Last Sunday, 16-year-old Channing Smith got home from his job at a Burger King in Manchester, Tennessee. Around 10 p.m., after saying goodnight to his father, Channing went to his bedroom.","<ul><li>
 Channing Smith, 16, died by suicide after his classmate posted private, explicit messages between him and another boy on her public Snapchat and Instagram profiles.
 </li><li>
 Smith’s family, including his brother Joshua Smith, 38, are seeking j… [+8915 chars]",2019-09-28,https://www.businessinsider.com.au/tennessee-channing-smith-suicide-social-media-bullying-coffee-county-2019-9,https://static.insider.com/image/5d8fbeba6f24eb27e53407f4.jpg
"A 16-year-old died by suicide after a classmate posted explicit messages between him and another boy on social media. Now, his family is seeking justice.","ktenbarge@businessinsider.com (Kat Tenbarge), Kat Tenbarge",Insider.com,"Joshua Smith Channing Smith, 16, died by suicide after his classmate posted private, explicit messages between him and another boy on her public Snapchat and Instagram profiles. Smith's family, including his brother Joshua Smith, 38, are seeking justice in th…","Last Sunday, 16-year-old Channing Smith got home from his job at a Burger King in Manchester, Tennessee. Around 10 p.m., after saying goodnight to his father, Channing went to his bedroom. 
 It was there that his brother believes Channing first learned that … [+7567 chars]",2019-09-28,https://www.insider.com/tennessee-channing-smith-suicide-social-media-bullying-coffee-county-2019-9,https://static.businessinsider.com/image/5d8fe83b21214c512c1fd9c3-750.jpg
Stan Collymore says those defending Bernardo Silva tweet to Benjamin Mendy are missing the point,mirrornews@mirror.co.uk (Tom Hopkinson),Mirror.co.uk,"EXCLUSIVE: John Barnes, Pep Guardiola and others have defended Silva for the controversial social media post","Stan Collymore says ­Bernardo Silva needs to wise up to the fact that last weeks tweet to pal Benjamin Mendy DID ­contain underlying racism.
Bernardo caused a storm by posting a picture of Mendy as a child on social media alongside the mascot used by Spanish… [+2385 chars]",2019-09-28,https://www.mirror.co.uk/sport/football/news/stan-collymore-says-those-defending-20325780,https://i2-prod.mirror.co.uk/incoming/article14263760.ece/ALTERNATES/s1200/0_West-Ham-United-v-Arsenal-FC-Premier-League.jpg
Guardiola: ‘We want to go for this league and try to win it again’,Joel Soria,Nbcsports.com,"Guardiola urges that Manchester City must ""try to win it again"" following victory over Everton.","While Chelsea winger Christian Pulisic was detailing his frustrations to our Joe Prince-Wright near the pitch at Stamford Bridge on Saturday, his manager was unwittingly showcasing why the American 21-year-old is up against it.
An unused sub for fourth time … [+6664 chars]",2019-09-28,https://soccer.nbcsports.com/2019/09/28/guardiola-we-want-to-go-for-this-league-and-try-to-win-it-again/,https://nbcprosoccertalk.files.wordpress.com/2019/09/gettyimages-1177692647-e1569702807272.jpg
Premier League preview: Leicester City v. Newcastle,Joel Soria,Nbcsports.com,"Will Leicester City climb into the top three, or will Steve Bruce and Co. earn a much-needed positive result?","While Chelsea winger Christian Pulisic was detailing his frustrations to our Joe Prince-Wright near the pitch at Stamford Bridge on Saturday, his manager was unwittingly showcasing why the American 21-year-old is up against it.
An unused sub for fourth time … [+6663 chars]",2019-09-28,https://soccer.nbcsports.com/2019/09/28/premier-league-preview-leicester-city-v-newcastle/,https://nbcprosoccertalk.files.wordpress.com/2019/09/gettyimages-1168114788-e1569709936245.jpg
Under Armour Men’s Armour 1/2 Zip Fleece Jacket Just $22 (Regularly $55),jessicac,Hip2save.com,Hurry on over to Amazon where you can score this Under Armour Men's Armour 1/2 Zip Fleece Jacket in Black for just $22 (regularly $55)!,"This Under Armour deal will keep you warm this fall!
Hop on over to Amazon where you can score this Under Armour Men’s Armour 1/2 Zip Fleece Jacket in Black for just $22 (regularly $55)!
This Armour Fleece Jacket is light, breathable, and the soft inner lay… [+1078 chars]",2019-09-28,https://hip2save.com/2019/09/28/under-armour-mens-armour-1-2-zip-fleece-jacket-just-22-regularly-55/,https://hip2save.com/wp-content/uploads/2019/09/Under-Armour-Fleece.jpg
Bercow calls emergency meeting over 'inflammatory language' in commons,"Vincent Wood, Vincent Wood",Independent,Boris Johnson is not expected to attend talks despite concerns raised by MPs,"John Bercow is expected to convene an emergency meeting of party leaders to stem the use of inflammatory language in Westminster amid growing concerns over the safety of MPs.
The speaker of the house will meet with officials from each party in a bid to diffu… [+23462 chars]",2019-09-28,https://www.independent.co.uk/news/uk/politics/parliament-language-death-threats-john-bercow-boris-johnson-brexit-jo-cox-a9124861.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/08/11/21/boris-johnson-bercow.jpg
"L'Oreal Paris: Andie MacDowell, 61, displays her ageless beauty in a black lace dress",By Laura Fox For Mailonline,Dailymail.co.uk,"The actress, 61, looked stunning in a black dress with a lace effect on the skirt as she strutted down the catwalk for the L'Oreal Paris Le Défilé show at Paris Fashion Week on Saturday.","She's become legendary for her ageless beauty.
And Andie MacDowell once again proved that she looked far younger than her years as she took to the runway for the L'Oreal Paris Le Défilé show at Paris Fashion Week on Saturday.
The actress, 61, looked stunnin… [+2714 chars]",2019-09-28,https://www.dailymail.co.uk/tvshowbiz/article-7516333/LOreal-Paris-Andie-MacDowell-61-displays-ageless-beauty-black-lace-dress.html,https://i.dailymail.co.uk/1s/2019/09/28/23/19056726-0-image-a-177_1569710951950.jpg
FlApJaCk - OvErLoAd PT 248 DeFaUlT ReCoRdInGs ShOw,"webmaster@dnbradio.com (DNBRadio), DNBRadio",Dnbradio.com,"Recorded 2019-09-28 22:09:44 Download, Distribute, and Donate !","Drum &amp; Bass Mix Show - Archive
57total plays
recorded live on dnbradio.com
podcast id: 39403 | 
2019-09-28 22:09:44 - 187.5 MB
Genre: Drum and Bass Mood: Various Label: DNBRADIO
DJ AIM:
 flapjackukAdditional Info:
Undaground sounds with Default Re… [+3310 chars]",2019-09-28,https://dnbradio.com/set/39403?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dnbradioarchive+%28DnBRadio.com+24%2F7+-+Drum+%26+Bass+-+Main+Channel+%5BFresh+Jungle%2C+Drum+and+Bass%2C+DNB%5D%29,https://dnbradio.com/img/dnbradio_podcast_banner.jpg
Winter Weather Advisory issued September 28 at 2:47PM PDT until September 30 at 5:00PM PDT by NWS,w-nws.webmaster@noaa.gov,Weather.gov,...Early Season Winter Storm will Bring Snow to Higher Elevations....An early season winter storm will bring light to moderate snow for elevations above 6000 feet across the northern Sierra and southern Cascades. This will create difficult travel conditions f…,,2019-09-28,https://alerts.weather.gov/cap/wwacapget.php?x=CA125D111A9AAC.WinterWeatherAdvisory.125D15713840CA.STOWSWSTO.cf1187d5bc20e5ae1cc77f3944d21a6c,
Merge branch 'hugepage-fallbacks' (hugepatch patches from David Rientjes),Linus Torvalds,Kernel.org,,"Merge hugepage allocation updates from David Rientjes:
 ""We (mostly Linus, Andrea, and myself) have been discussing offlist how
 to implement a sane default allocation strategy for hugepages on NUMA
 platforms.
With these reverts in place, the page alloca… [+12009 chars]",2019-09-28,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=edf445ad7c8d58c2784a5b733790e80999093d8f,
Discounts at Amazon.co.uk,Huwbot,Brickset.com,Latest >= 25% discounts 21034 London £33.45 ( £44.99 ) Marketplace -26% >= 33% discounts on this year's sets 75239 Hoth Generator Attack £13.97 ( £24.99 ) -44% 42091 Police Pursuit £10.68 ( £17.99 ) -41% 42096 Porsche 911 RSR £87.99 ( £139.99 ) -37% 60208 Par…,"Discover LEGO at Brickset
Brickset is a community of LEGO fans from around the world with a passion for sharing, discussing, recording and building. Sign up for a FREE account to unlock all the site's features and to enjoy it ad-free.",2019-09-28,https://brickset.com/article/45951/discounts-at-amazon-co-uk,https://brickset.com/assets/images/vendors/120/amazon.jpg
Ethiopian President: ‘There is Nothing that a Woman or a Girl Cannot Do’,,Voanews.com,"This interview originated in VOA's Horn of Africa service. VOA Africa Division's Thierry Kaore, Andrea Tadic and Salem Solomon contributed to the story.

Editor’s note: Ethiopian President Sahle-Work Zewde gave an interview to Solomon Abate of the Voice of Am…","This interview originated in VOA's Horn of Africa service. VOA Africa Division's Thierry Kaore, Andrea Tadic and Salem Solomon contributed to the story.
Editors note: Ethiopian President Sahle-Work Zewde gave an interview to Solomon Abate of the Voice of Ame… [+8612 chars]",2019-09-28,https://www.voanews.com/africa/ethiopian-president-there-nothing-woman-or-girl-cannot-do,https://media.voltron.voanews.com/Drupal/01live-166/2019-09/image004.jpg
"Here is your horoscope for September 29, 2019",,Indiatoday.in,Check out what the stars say your day will be like today.,"ARIES (Mar 21-Apr 20)
Travel stars burn bright, so expect a journey to materialise. Things look promising for those who feel a need for change from the present job. Someone's good advice will help you save money. Mood swings of spouse will be tackled well an… [+5295 chars]",2019-09-28,https://www.indiatoday.in/india/story/here-is-your-horoscope-for-september-29-2019-1604382-2019-09-29,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201909/hor_1-647x363-647x363.png?Q38SjF4T7Ogk4x8TjL24cjaRAiFAQgTJ
Former F1 star Martin Donnelly could lose a leg after tumble on charity moped ride,By Oliver Holt For The Mail On Sunday,Dailymail.co.uk,"BY OLIVER HOLT - CHIEF SPORTS WRITER:  THE second fall of Martin Donnelly came without warning on a glorious, cloudless afternoon in the Wicklow Mountains two months ago","The second fall of Martin Donnelly came without warning on a glorious, cloudless afternoon in the Wicklow Mountains two months ago. 
A few hours earlier, he had turned to a friend and smiled at the beauty life can bring. Its a grand day to be above the soil,… [+12586 chars]",2019-09-28,https://www.dailymail.co.uk/sport/formulaone/article-7516205/Former-F1-star-Martin-Donnelly-lose-leg-tumble-charity-moped-ride.html,https://i.dailymail.co.uk/1s/2019/09/28/21/19054006-0-image-a-37_1569703113812.jpg
"Montana is skipping fall as record snowstorm bears down, threatens livestock",https://www.facebook.com/fox4kc/,Fox4kc.com,"MONTANA -- Just days after the start of fall, parts of the Rockies may soon be blanketed under as much as five feet of snow.

A winter storm warning is in effect until Monday morning for portions of north central Montana, the National Weather Service said. I…","MONTANA — Just days after the start of fall, parts of the Rockies may soon be blanketed under as much as five feet of snow.
A winter storm warning is in effect until Monday morning for portions of north central Montana, the National Weather Service said. It … [+2164 chars]",2019-09-28,https://fox4kc.com/2019/09/28/montana-is-skipping-fall-as-record-snowstorm-bears-down-threatens-livestock/,https://localtvwdaf.files.wordpress.com/2019/09/s114946425.jpg?quality=85&strip=all
"Virgil: Lessons of Impeachment, from Watergate to Monicagate to Bidengate",Virgil,Breitbart News,"Impeachment pursuits, such as the one we’re seeing today over the White House “whistleblower,” have proven that Democrats must stay on message, or be defeated.","Strength in Numbers
As he signed the Declaration of Independence in 1776, Ben Franklin famously said, If we dont all hang together, we will all hang separately. That is, if we patriots dont stay close and stay strong, the British will divide us, conquer usan… [+21270 chars]",2019-09-28,https://www.breitbart.com/politics/2019/09/28/virgil-lessons-of-impeachment-from-watergate-to-monicagate-to-bidengate/,https://media.breitbart.com/media/2019/09/Nixon-Lewinsky2-640x335.jpg
New Chapter Opens in Pa. Fight Over Suing Catholic Church,Marc Levy,Nbcphiladelphia.com,"When post offices close Monday, the last victim compensation funds at Pennsylvania's Roman Catholic dioceses will also close, hours before lawmakers plunge back into a years-old fight over whether to let long-ago victims of child sexual abuse sue perp","When post offices close Monday, the last victim compensation funds at Pennsylvania's Roman Catholic dioceses will also close, hours before lawmakers plunge back into a years-old fight over whether to let long-ago victims of child sexual abuse sue perpetrators… [+4681 chars]",2019-09-28,https://www.nbcphiladelphia.com/news/local/New-Chapter-Opens-in-Pennsylvania-Fight-Over-Suing-Catholic-Church-561651031.html,https://media.nbcphiladelphia.com/images/1200*675/AP_19248597226162.jpg
"Joseph Wilson, a skeptic on Iraq War intelligence, dies in New Mexico at age 69",,Wfaa.com,The political clash lead to the leak of his CIA operative ex-wife's covert identity.,"SANTA FE, N.M. Joseph Wilson, the former ambassador who set off a political firestorm by disputing U.S. intelligence used to justify the 2003 Iraq invasion, died Friday, according to his ex-wife. He was 69.
Wilson died of organ failure in Santa Fe, said his … [+3299 chars]",2019-09-28,https://www.wfaa.com/article/news/nation-world/joe-wilson-skeptic-on-iraq-war-intelligence-dies-at-age-69/507-94d23a7d-0788-4ecf-b97b-179a646bbf41,https://media.wfaa.com/assets/CCT/images/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93_1140x641.jpg
"Joseph Wilson, a skeptic on Iraq War intelligence, dies in New Mexico at age 69",,King5.com,The political clash lead to the leak of his CIA operative ex-wife's covert identity.,"SANTA FE, N.M. Joseph Wilson, the former ambassador who set off a political firestorm by disputing U.S. intelligence used to justify the 2003 Iraq invasion, died Friday, according to his ex-wife. He was 69.
Wilson died of organ failure in Santa Fe, said his … [+3299 chars]",2019-09-28,https://www.king5.com/article/news/nation-world/joe-wilson-skeptic-on-iraq-war-intelligence-dies-at-age-69/507-94d23a7d-0788-4ecf-b97b-179a646bbf41,https://media.king5.com/assets/CCT/images/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93_1140x641.jpg
"Joseph Wilson, a skeptic on Iraq War intelligence, dies in New Mexico at age 69",,Khou.com,The political clash lead to the leak of his CIA operative ex-wife's covert identity.,"SANTA FE, N.M. Joseph Wilson, the former ambassador who set off a political firestorm by disputing U.S. intelligence used to justify the 2003 Iraq invasion, died Friday, according to his ex-wife. He was 69.
Wilson died of organ failure in Santa Fe, said his … [+3299 chars]",2019-09-28,https://www.khou.com/article/news/nation-world/joe-wilson-skeptic-on-iraq-war-intelligence-dies-at-age-69/507-94d23a7d-0788-4ecf-b97b-179a646bbf41,https://media.khou.com/assets/CCT/images/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93_1140x641.jpg
"Joseph Wilson, a skeptic on Iraq War intelligence, dies in New Mexico at age 69",,Kens5.com,The political clash lead to the leak of his CIA operative ex-wife's covert identity.,"SANTA FE, N.M. Joseph Wilson, the former ambassador who set off a political firestorm by disputing U.S. intelligence used to justify the 2003 Iraq invasion, died Friday, according to his ex-wife. He was 69.
Wilson died of organ failure in Santa Fe, said his … [+3299 chars]",2019-09-28,https://www.kens5.com/article/news/nation-world/joe-wilson-skeptic-on-iraq-war-intelligence-dies-at-age-69/507-94d23a7d-0788-4ecf-b97b-179a646bbf41,https://media.kens5.com/assets/CCT/images/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93_1140x641.jpg
"Joseph Wilson, a skeptic on Iraq War intelligence, dies in New Mexico at age 69",,11alive.com,The political clash lead to the leak of his CIA operative ex-wife's covert identity.,"SANTA FE, N.M. Joseph Wilson, the former ambassador who set off a political firestorm by disputing U.S. intelligence used to justify the 2003 Iraq invasion, died Friday, according to his ex-wife. He was 69.
Wilson died of organ failure in Santa Fe, said his … [+3299 chars]",2019-09-28,https://www.11alive.com/article/news/nation-world/joe-wilson-skeptic-on-iraq-war-intelligence-dies-at-age-69/507-94d23a7d-0788-4ecf-b97b-179a646bbf41,https://media.11alive.com/assets/CCT/images/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93/2b4357a5-a8b7-4d36-9eb2-d3f24828fb93_1140x641.jpg
RMS Quits GNU Project,eivarv,Stallman.org,Article URL: https://stallman.org/archives/2019-jul-oct.html#27_September_2019_(GNU_Project) Comments URL: https://news.ycombinator.com/item?id=21103060 Points: 21 # Comments: 4,"Each political note has its own anchor in case you
want to link to it.
My intention is to make links only to publicly accessible, stable
URLs. If you find a link to a page that requires subscription,
please report that as you would report any other broken… [+39096 chars]",2019-09-28,https://stallman.org/archives/2019-jul-oct.html#27_September_2019_(GNU_Project),
